X,Y,OBJECTID,name,introduction,difficulty,completionTime,hasAlerts,introductionThumbnail,walkingAndTrampingWebPage,dateLoadedToGIS
172.595774,-41.79585298,2096,Flower Brothers Walk,"From Lake Rotoroa car park, this track passes through a stand of kahikatea and around the lake outlet emerging on the road near Lake Rotoroa Lodge.",Easiest,15 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/15574/kahikatea-223.jpg,https://www.doc.govt.nz/link/B5BA81C7-0D37-4012-8B19-A0041E8284F2.aspx,2018-06-22T04:19:38.000Z
175.3815616,-36.20442012,2097,Forest Road (Port FitzRoy - Whangaparapara),Discover a wide array of beautiful bush and mountain views.,Advanced,5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/7355A707-BA6F-409F-A506-85DA5841A1EF.aspx,2018-06-22T04:19:38.000Z
173.5339515,-35.60947249,2098,Four Sisters Walk,"This short, easy forest walk leads to four tall kauri trees growing extremely close together - it's a good option with children.",Easiest,10 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/17680/four-sisters-800.jpg,https://www.doc.govt.nz/link/10966006-D979-49D2-BAFD-9CEEF408626B.aspx,2018-06-22T04:19:38.000Z
172.7098096,-42.29894947,2099,Fowlers Pass Track,Fowlers Pass (1296 m) connects Fowlers Hut on Tophouse Road with Stanley Vale and Lake Guyon huts in the St James Conservation Area.,Advanced,5 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/52285/fowlers-pass-1200.jpg,https://www.doc.govt.nz/link/B5FAD048-C210-4327-AA42-AFE64B2A5D2A.aspx,2018-06-22T04:19:39.000Z
170.1707624,-43.43359035,2100,Franz Josef Glacier/Kā Roimata o Hine Hukatere Walk,"Follow a rocky riverbed path, suitable for children, past a waterfall to Franz Josef Glacier viewing area.",Easy,1 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/16927/franz-josef-glacier-220.jpg,https://www.doc.govt.nz/link/C02D8010-3124-4638-BCE0-0A807BFE071D.aspx,2018-06-22T04:19:39.000Z
173.8352737,-40.92607571,2101,French Pass Lookout Track,"This track takes you to a viewpoint over historic Te Aumiti/French Pass, where the tide rushes back and forth like a river. ",Easiest,10 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/13106/french-pass-look-223.jpg,https://www.doc.govt.nz/link/9E5C7E79-1533-4B70-A6CC-08BA026A2BF8.aspx,2018-06-22T04:19:39.000Z
168.665947,-44.464451,2102,French Ridge Track,"After walking up the valley, a challenging track crosses the Matukituki River and climbs through bush to tussock slopes in the sub-alpine zone.",Advanced,6 hr - 7 hr 30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20354/french-ridge-track-220.jpg,https://www.doc.govt.nz/link/ED5C6C86-6448-4030-8F39-04C3E0BBC7C4.aspx,2018-06-22T04:19:39.000Z
175.4570725,-40.90338508,2103,Gentle Annie Track,"One of the most popular day trips in the park is the climb to Mountain House Shelter along the easy grade of the Gentle Annie Track.

",Easy,3 hr 30 min - 4 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/10815/rocky-lookout-1200.jpg,https://www.doc.govt.nz/link/A16818A5-CC0C-4396-825C-6C8B2EC10F47.aspx,2018-06-22T04:19:39.000Z
167.5136478,-45.02084995,2104,George Sound Route,"This very challenging tramping route goes from Lake Te Anau across to George Sound, Fiordland.",Expert,3-4 days one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/65258/george-sound-scenery-223.jpg,https://www.doc.govt.nz/link/3ACFCA90-0292-4CDF-BA50-C24292705236.aspx,2018-06-22T04:19:39.000Z
168.0148684,-44.7567559,2105,Gertrude Saddle Route,"Gertrude Saddle includes rocky alpine terrain and should only be attempted in good weather. Wet weather, snow or ice create treacherous conditions.",Expert,4-6 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/63423/gertrude-saddle-route-view-390.jpg,https://www.doc.govt.nz/link/E12BB2DA-76AA-4330-8D0F-C674F9A5DC54.aspx,2018-06-22T04:19:39.000Z
172.9676533,-40.80686495,2106,Gibbs Hill Track,Find out about walking and mountain biking on the Gibbs Hill Track in Abel Tasman National Park.,Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/38256/gibbs-hill223.jpg,https://www.doc.govt.nz/link/352BC749-033B-4B1E-A3F1-E80EF4ADA341.aspx,2018-06-22T04:19:39.000Z
168.94002,-45.01681517,2107,Gibbston River Trail,The Gibbston River Trail is a walking and mountain bike track that stretches 11km from the historic Kawarau Suspension Bridge along the south bank of the Kawarau River. ,Easy,1 - 3 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/56892/gibbston-valley-trail-1920.jpg,https://www.doc.govt.nz/link/BC9A1550-276D-40D0-BB01-F89B7EABD70C.aspx,2018-06-22T04:19:39.000Z
169.0564191,-44.2112604,2108,Gillespie Pass Circuit,"This excellent circuit for experienced parties provides spectacular mountain scenery, alpine vegetation and river valleys filled with silver beech/tawhai.  The side trip to Crucible Lake is exceptional.",Advanced,3 - 4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/27618/crucible-lake-jess-simson-1920.jpg,https://www.doc.govt.nz/link/515E0210-BA1A-4750-8297-A892ABA9A23E.aspx,2018-06-22T04:19:39.000Z
169.8539428,-43.39808943,2109,Gillespies Beach walking tracks,"A visit to Gillespies Beach offers a scenic drive, lovely views of the Southern Alps Kā Tiritiri o te Moana, an historic cemetery and coastal walks.  ","Easy,Advanced",Various: 5 min - 3 hr 30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/59427/gillespies-lagoon-1920.jpg,https://www.doc.govt.nz/link/FD4A6FD2-505E-4CEC-B73E-8BC668B256C9.aspx,2018-06-22T04:19:40.000Z
168.3310682,-44.82408174,2110,Glacier Burn Track,At Glacier Burn you'll climb through beech forest to Glacier Basin. Follow the creek beyond to view the Humboldt Mountains.,Advanced,2 - 4 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20286/glacier-burn-track-1200.jpg,https://www.doc.govt.nz/link/5BFB9848-9C92-4B45-A101-78A67DD802FB.aspx,2018-06-22T04:19:40.000Z
168.3896485,-44.84324839,2111,Glenorchy Walkway,This short walk over a beautiful wetland has plenty of bird life and is great for kids.,Easy,1 - 2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20315/glenorchy-walkway-1200.jpg,https://www.doc.govt.nz/link/30652681-3426-4D57-8488-61C614960189.aspx,2018-06-22T04:19:40.000Z
168.9231076,-45.0666181,2112,Glenroy Water Race Track,"The track follows the historic Welshmen’s Water Race through several creeks, then steadily climbs to Ben Cruachan with good views of Lake Wakatipu, the Basin and Nevis Bluff. ",Advanced,8 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/49141/glenroy-water-race-track-223.jpg,https://www.doc.govt.nz/link/35ECF558-D5AA-4A69-B7F3-3C6E5C7A7EFF.aspx,2018-06-22T04:19:40.000Z
172.2503987,-43.19867596,2113,Glentui Loop Track,This family walk starts from the pleasant Glentui picnic area. ,Easy,1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20715/glentui-stream-1200.jpg,https://www.doc.govt.nz/link/67B43219-5A9C-481A-8CB2-E5C2627E5F6C.aspx,2018-06-22T04:19:40.000Z
174.8031312,-36.27087708,2114,Goat Island Walkway  ,This return walk traverses the coast part way to Cape Rodney. overlooking New Zealand's oldest and most popular marine reserve.  ,Easy,45 min to 1 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/6553/goat-island-coastal-walkway-390.jpg,https://www.doc.govt.nz/link/BC9DFA83-B046-403F-A833-7A6C6D5A114A.aspx,2018-06-22T04:19:40.000Z
170.5056321,-43.62197302,2115,Godley valley tracks,Walk or mountain bike up the Godley valley.,Advanced,8 hr | 11 hr one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/151532/godley-valley-track-565.jpg,https://www.doc.govt.nz/link/C250B757-75BC-4A8B-9DF4-6913FA2727C5.aspx,2018-06-22T04:19:40.000Z
174.4558047,-36.84748177,2116,Goldie Bush Walkway ,"Goldie Bush Scenic Reserve offers a variety of walks through coastal kauri forest, taking in the impressive Mokoroa Falls.","Easy,Advanced",2 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/5792/goldie-bush-1200.jpg,https://www.doc.govt.nz/link/CC5AA728-3874-4631-9847-1CD682505E24.aspx,2018-06-22T04:19:40.000Z
175.1003698,-39.91317677,2117,Gordon Park Loop Track,"This flat and well-formed track passes through native podocarp-hardwood forest and has a variety of birds - with a picnic table at the start, it's a good option for families.",Easiest,15 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/130350/gordon-park-track-223.jpg,https://www.doc.govt.nz/link/11BE73AE-7828-49FE-AF95-8942043AD214.aspx,2018-06-22T04:19:40.000Z
170.0392135,-45.91874626,2118,Government Track,Walk or mountain bike the Government Track which traverses the slopes of the beech-and mānuka-forested Waipori Valley.,Advanced,4 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/160956/government-track-220.jpg,https://www.doc.govt.nz/link/39D1ABB9-178F-4AB7-AE90-B7F261BCD95D.aspx,2018-06-22T04:19:40.000Z
170.5788125,-45.80618572,2119,Grahams Bush Track,Climb through native bush with views of Otago Harbour and Otago Peninsula.,Easy,2 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/27893/sunset-mt-cargil-1200.jpg,https://www.doc.govt.nz/link/5FEFEC35-6E44-442F-876F-D5AD4A4BD5F9.aspx,2018-06-22T04:19:41.000Z
169.343396,-44.632884,2120,Grandview Mountain Track,"Trampers are well rewarded for their effort from the upper sections of the greater Grandview Range with inspiring views over Lakes Hāwea and Wanaka and mountains beyond. 
	
",Advanced,4 - 6 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/107406/grandview-mountain-track-220.jpg,https://www.doc.govt.nz/link/ED22E25C-0CA0-4D3C-B158-42B6DEED7EFD.aspx,2018-06-22T04:19:41.000Z
169.3550531,-44.6823222,2121,Grandview Ridge Track,Highly visible over a large area of the surrounding landscape the Grandview Ridge provides a spectacular vantage point for views over the upper Clutha Valley and peaks beyond.,Advanced,,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/35410/grandview-ridge-220.jpg,https://www.doc.govt.nz/link/6246CB9A-5521-4D6C-8100-106C410B2674.aspx,2018-06-22T04:19:41.000Z
177.9598612,-38.59633908,2122,Gray's Bush Scenic Reserve walks,These walks pass through a remnant of the tall kahikatea (podocarp) forest which once covered much of the Gisborne plains - the shorter option is suitable for buggies and wheelchairs.,Easiest,15 min - 1 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18411/grays-bush-220.jpg,https://www.doc.govt.nz/link/8A8E4049-065D-4CF0-9A63-1302F6053805.aspx,2018-06-22T04:19:41.000Z
167.4578209,-45.80334955,2123,Green Lake Track,"This tramping track leads to a hut at attractive Green Lake in Monowai, Fiordland.",Advanced,3 or 6 hr to hut,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/65520/sunset-green-lake-220.jpg,https://www.doc.govt.nz/link/5BB304AB-FBCE-4827-BBBD-1179780AA20D.aspx,2018-06-22T04:19:41.000Z
168.2587361,-44.88056347,2124,Greenstone and Caples tracks,"The Caples and Greenstone tracks start from the car park at the end of Greenstone Road, 86 km from Queenstown, via Glenorchy. Alternatively, they can be started from Howden Hut on the Routeburn Track.",Intermediate,4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/16211/greenstone-track-1200.jpg,https://www.doc.govt.nz/link/CB036644-8249-42E1-9485-4614F7CDCC1D.aspx,2018-06-22T04:19:41.000Z
172.5256625,-43.14721282,2125,Grey River Nature Trail,"Walk through mixed tawhai/podocarp forest on this short, easy walk - with a picnic area nearby this is a good option for children.",Easiest,1 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/21426389-4FDA-4C4E-A5C5-B6F177F06D1F.aspx,2018-06-22T04:19:41.000Z
170.9596454,-44.66690682,2126,Gunns Bush Track,Walk along an enchanting moss carpet.,Easy,1 hr 30 min return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/146539/gunns-bush-1000-653.jpg,https://www.doc.govt.nz/link/9BFFC317-E399-49E8-B064-91C9A83DA90C.aspx,2018-06-22T04:19:41.000Z
176.7031643,-38.63982751,2127,H Tree Track,"The H Tree Track in Whirinaki Te Pua-a-Tāne Conservation Park is a 45-minute loop track that meanders through podocarp forest. The forest is home to a number of native birds, including kaka. ",Easiest,45 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/20027/htree-223.jpg,https://www.doc.govt.nz/link/73F68166-DBA9-4EDC-B15B-84F8B8AE7C9C.aspx,2018-06-22T04:19:41.000Z
175.129451,-37.68216206,2128,Hakarimata Rail Trail,This family walking and cycling track follows the route of the former Ngaruawahia/Glen Massey railway to attractive stream cascades.,Easiest,30 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/99624/Rail%20Trail-565.jpg,https://www.doc.govt.nz/link/F1F6D783-EDE9-4C05-A7DF-62FAC89F8E5B.aspx,2018-06-22T04:19:41.000Z
175.1293887,-37.64328414,2129,Hakarimata Walkway,Walk the length of the Hakarimata Range and enjoy excellent views towards the coast and across the Waikato Basin.,Advanced,7 hr 30 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/8993/hakarimataview-223.jpg,https://www.doc.govt.nz/link/13BA6A5C-A416-431F-98BE-A431B0B99372.aspx,2018-06-22T04:19:42.000Z
167.1460883,-45.46904299,2130,Hanging Valley Track,"This steep tramping track in Deep Cove, Doubtful Sound leads up to an impressive hanging valley and views of the Huntleigh Falls and Deep Cove.",Advanced,2 - 3 hr return,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/64665/hanging-valley-doubtful-sound-223.jpg,https://www.doc.govt.nz/link/840B08CA-3FE3-4EF9-A5CB-5A43B24B9C75.aspx,2018-06-22T04:19:42.000Z
175.3816537,-37.38269202,2131,Hapuakohe Walkway,"The Hapuakohe Walkway can be done as a 2-day trek, split by the Kaihere-Ohinewai Road. Smaller sections can be completed within a day. It is suitable for experienced trampers only. ",Advanced,1-2 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/9251/hapuakohe-walk-1200.jpg,https://www.doc.govt.nz/link/BADB6DFB-3663-4ADB-87DC-81278C0B9A8F.aspx,2018-06-22T04:19:42.000Z
175.4542453,-36.15889087,2132,Harataonga area tracks,"There are a number of tramping tracks in the Harataonga area, which offer great views of the island and surrounding coastline.",Advanced,30 min | 4 - 5 hr,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18118/harataonga-beach-andris-apse-1200.jpg,https://www.doc.govt.nz/link/57EC73B2-C91F-4B41-A003-759321270227.aspx,2018-06-22T04:19:42.000Z
170.4234056,-43.04110004,2133,Harihari Coastal Walkway,"Harihari Coastal Walkway is one of the most scenic walkways on the West Coast, with spectacular views of forest, rivers, mountains and coastline.",Easy,2 hr 45 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/25910/hhcw-223.jpg,https://www.doc.govt.nz/link/F28E072B-6D97-41B2-A607-BE47FB65804A.aspx,2018-06-22T04:19:42.000Z
171.4368912,-42.88746611,2134,Harman Pass Route,"This route takes you from the open east-coast river flats over a rugged, untracked alpine pass into the rainforest of the Taipo River. ",Expert,3 - 4 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18951/harman-pass-220.jpg,https://www.doc.govt.nz/link/139B02CB-CE7C-44FB-9B1F-DCB4520E45DC.aspx,2018-06-22T04:19:42.000Z
171.9993148,-42.70045795,2135,Harper Pass Route,Harper Pass was the main pathway to and from the west coast for Māori when trading for pounamu (greenstone). Follow this historic route from west to east.,Advanced,4-5 days,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/18956/harper-pass-220.jpg,https://www.doc.govt.nz/link/CEF0D7B2-0E20-4B34-A419-07F841729891.aspx,2018-06-22T04:19:42.000Z
172.3478921,-43.79328857,2136,Harts Creek Track,"This walkway to a bird hide, where you can easily view birdlife, is a great walk for children and families.  ",Easiest,40 min,Refer to DOC website for current alerts,https://www.doc.govt.nz/images/no-photo-220x140.jpg,https://www.doc.govt.nz/link/DD4BD6A9-EF60-4855-98D6-23A4DC1F774E.aspx,2018-06-22T04:19:42.000Z
172.8804171,-40.94422146,2137,Harwoods Hole Track,"At the end of Harwoods Hole Track is Harwoods Hole, the deepest vertical shaft in New Zealand. Find out how to get there and important safety information.",Easy,45 min one way,Refer to DOC website for current alerts,https://www.doc.govt.nz/thumbs/large/pagefiles/44179/harwoods-hole-1200.jpg,https://www.doc.govt.nz/link/69172D93-10F2-40E3-A0C5-0F8E38A815FD.aspx,2018-06-22T04:19:42.000Z
